File, AvgCyclomatic, AvgCyclomaticModified, AvgCyclomaticStrict, AvgEssential, AvgLine, AvgLineBlank, AvgLineCode, AvgLineComment, CountDeclClass, CountDeclClassMethod, CountDeclClassVariable, CountDeclExecutableUnit, CountDeclFunction, CountDeclInstanceMethod, CountDeclInstanceVariable, CountDeclMethod, CountDeclMethodDefault, CountDeclMethodPrivate, CountDeclMethodProtected, CountDeclMethodPublic, CountLine, CountLineBlank, CountLineCode, CountLineCodeDecl, CountLineCodeExe, CountLineComment, CountSemicolon, CountStmt, CountStmtDecl, CountStmtExe, MaxCyclomatic, MaxCyclomaticModified, MaxCyclomaticStrict, MaxEssential, MaxNesting, RatioCommentToCode, SumCyclomatic, SumCyclomaticModified, SumCyclomaticStrict, SumEssential,ChangeMetrics,ChurnMetrics,PreReleaseDefects,post_release_bugs,Authors,CatchAndDoNothing_AntiPattern,CatchAndReturnNull_AntiPattern,CatchQuantity,CatchRecoverability_AntiPattern,CatchSizeLOC,CatchSizeSLOC,DummyCatch_AntiPattern,IncompleteImplementation_AntiPattern,LogAndThrow_AntiPattern,OverCatch_AntiPattern,ThrowKitchenSink_AntiPattern
TestOpensslSecureRandom.java,1,1,1,1,13,1,8,4,1,0,0,6,6,6,0,6,0,1,0,5,114,15,58,30,31,41,29,41,25,16,2,2,2,1,1,0.71,11,11,11,6,0,1,0,0,1,64,0,0,0,0,0,125,0,6,126,795
TestOsSecureRandom.java,1,1,1,1,12,0,8,3,1,1,0,8,8,7,0,8,0,2,0,6,140,17,82,40,44,41,48,63,35,28,2,2,2,1,1,0.5,14,14,14,8,14,3,0,0,3,64,0,0,0,0,0,125,0,6,126,795
FileContextTestWrapper.java,1,1,1,1,5,0,5,0,1,0,0,42,42,42,1,42,0,0,0,42,339,47,266,138,95,26,92,146,72,74,4,4,4,3,2,0.1,55,55,55,44,0,3,1,0,3,69,0,3,0,3,0,125,0,6,126,840
FileContextUtilBase.java,1,1,1,1,10,1,7,1,1,0,0,4,4,4,2,4,0,0,0,4,108,16,57,28,30,35,34,40,24,16,1,1,1,1,0,0.61,4,4,4,4,0,1,2,0,6,69,0,1,0,1,0,125,0,6,126,812
FileSystemContractBaseTest.java,1,1,1,1,12,1,9,1,1,0,2,41,41,41,2,41,0,0,11,30,616,100,422,130,304,95,269,339,123,216,8,8,8,1,3,0.23,67,67,68,41,4,1,0,4,13,69,0,6,0,0,6,125,0,6,126,808
FSWrapper.java,0,0,0,0,0,0,0,0,1,0,0,0,21,21,0,21,0,0,0,21,115,24,70,69,0,21,27,28,28,0,0,0,0,0,0,0.3,0,0,0,0,0,2,1,0,2,69,0,0,0,0,0,125,0,6,126,812
TestContentSummary.java,1,1,1,1,14,1,13,0,1,0,0,13,13,13,0,13,0,0,0,13,256,31,195,125,146,30,125,139,98,41,1,1,1,1,0,0.15,13,13,13,13,52,2,0,0,2,69,0,0,0,0,0,125,0,6,126,808
TestFileContextResolveAfs.java,1,1,1,1,10,1,9,0,1,0,1,2,2,2,2,2,0,0,0,2,66,10,36,22,16,20,24,27,17,10,1,1,1,1,0,0.56,2,2,2,2,0,1,2,0,7,69,0,0,0,0,0,125,0,6,126,841
TestGlobPattern.java,2,2,2,1,10,0,10,0,1,0,0,4,4,4,0,4,0,2,0,2,74,7,47,11,29,20,28,38,13,25,4,4,4,3,2,0.43,9,9,9,6,0,1,1,1,4,69,0,1,1,2,0,125,0,6,126,840
TestLocal_S3FileContextURI.java,1,1,1,1,8,1,7,0,1,0,0,1,1,1,0,1,0,0,0,1,38,6,15,10,5,17,9,11,8,3,1,1,1,1,0,1.13,1,1,1,1,0,1,1,0,5,69,0,0,0,0,0,125,0,6,126,840
TestTrash.java,2,2,2,1,24,2,18,3,4,9,1,26,26,17,1,26,3,0,4,19,716,92,523,155,369,114,301,364,138,226,20,20,21,3,3,0.22,59,59,61,28,0,1,5,3,25,69,0,18,0,19,0,127,0,6,126,844
TestSymlinkLocalFS.java,1,1,1,1,10,0,8,2,1,0,0,15,15,15,0,15,0,0,5,10,234,20,155,61,83,62,82,106,45,61,3,3,3,1,1,0.4,23,23,24,15,0,6,1,3,4,73,1,8,1,1,7,127,0,6,126,847
TestFileUtil.java,1,1,1,1,22,2,16,4,2,2,8,41,41,39,12,41,0,10,0,31,1099,130,767,254,578,212,518,599,218,381,10,10,10,3,4,0.28,67,67,76,43,0,1,9,3,23,78,0,8,0,3,7,128,0,6,126,849
TestGetFileBlockLocations.java,2,2,2,1,14,0,13,0,2,0,2,7,7,7,4,7,0,1,2,4,140,15,100,40,62,26,63,82,38,44,5,5,5,5,1,0.26,18,18,18,11,0,1,1,0,6,79,0,2,2,0,0,128,0,6,126,849
SymlinkBaseTest.java,1,1,2,1,18,0,15,2,1,4,5,67,71,67,0,71,0,1,10,60,1404,98,1093,350,813,216,685,815,286,529,7,7,8,1,2,0.2,133,133,138,67,3,5,1,3,4,98,0,49,2,27,41,128,0,6,127,910
TestSymlinkLocalFSFileContext.java,1,1,1,1,4,0,4,0,1,1,0,2,2,1,0,2,0,0,0,2,40,6,17,11,4,17,9,12,9,3,1,1,1,1,0,1,2,2,2,2,0,2,1,1,2,98,0,0,0,0,0,128,0,6,127,910
FileContextURIBase.java,2,2,2,1,23,4,14,4,1,1,3,21,21,20,2,21,0,1,1,19,596,114,341,139,236,141,209,257,101,156,10,10,10,6,3,0.41,43,43,43,32,0,1,1,0,11,103,0,6,1,0,6,128,0,6,127,924
FileSystemTestHelper.java,1,1,1,1,5,0,5,0,3,15,3,34,32,19,5,34,3,0,0,31,289,36,202,84,92,52,88,134,67,67,4,4,4,3,2,0.26,46,46,47,38,27,1,3,1,17,103,0,2,0,2,0,130,0,6,128,930
TestFileSystemCaching.java,1,1,1,1,12,0,10,2,12,0,1,25,25,25,1,25,0,0,0,25,360,45,274,105,187,66,167,200,91,109,3,3,3,1,2,0.24,31,31,32,25,0,1,5,0,16,103,0,5,0,5,0,130,0,6,128,930
TestFilterFileSystem.java,1,1,1,1,3,0,3,0,3,1,2,76,76,75,0,76,1,3,0,72,370,28,324,186,135,22,144,233,121,112,7,7,7,5,3,0.07,86,86,86,82,0,1,4,5,19,103,0,2,0,4,0,129,0,6,127,925
TestLocalFSFileContextMainOperations.java,1,1,1,1,4,0,4,0,1,0,1,5,5,5,0,5,0,0,2,3,67,9,41,25,15,17,20,27,18,9,2,2,2,1,1,0.41,6,6,6,5,0,1,3,0,10,103,0,0,0,0,0,129,0,6,127,926
TestAvroFSInput.java,2,2,2,1,26,5,19,2,1,0,1,2,2,2,0,2,0,1,0,1,87,20,46,19,32,21,33,39,19,20,3,3,3,1,1,0.46,5,5,5,2,0,1,0,0,5,104,0,0,0,0,0,131,0,6,128,932
TestBlockLocation.java,1,1,1,1,14,0,12,1,1,3,1,5,5,2,0,5,0,3,0,2,108,11,71,26,44,26,49,55,18,37,1,1,1,1,0,0.37,5,5,5,5,0,1,0,0,6,104,0,0,0,0,0,130,0,6,128,931
TestChecksumFileSystem.java,1,1,1,1,18,1,14,1,1,0,2,11,11,11,0,11,1,0,0,10,260,37,186,64,137,37,133,150,53,97,2,2,2,1,1,0.2,16,16,16,11,0,1,2,2,10,104,0,3,0,2,0,130,0,6,128,931
TestCommandFormat.java,1,1,1,1,10,0,9,0,1,3,3,14,14,11,0,14,0,3,0,11,210,29,159,54,91,22,104,121,41,80,3,3,3,1,1,0.14,16,16,16,14,0,1,1,0,5,104,0,1,1,2,0,131,0,6,128,932
TestFcLocalFsPermission.java,1,1,1,1,3,0,3,0,1,0,0,3,3,3,0,3,0,0,1,2,46,6,20,13,3,20,6,10,7,3,1,1,1,1,0,1,3,3,3,3,0,1,0,0,6,104,0,0,0,0,0,131,0,6,128,933
TestFcLocalFsUtil.java,1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,0,0,0,1,34,3,11,7,2,20,4,6,4,2,1,1,1,1,0,1.82,1,1,1,1,0,1,1,0,5,104,0,0,0,0,0,131,0,6,128,932
TestFileContext.java,2,2,2,1,10,0,10,0,1,0,1,1,1,1,0,1,0,0,0,1,41,4,20,11,8,17,12,15,10,5,2,2,2,1,1,0.85,2,2,2,1,41,1,0,1,1,104,0,1,0,1,0,132,0,6,128,933
TestFileStatus.java,1,1,1,1,21.5,1,17,3,1,1.5,10,10.5,10.5,9,0,10.5,0,2,0,8.5,303,32.5,215.5,89.5,146.5,55.5,148.5,166,71.5,94.5,3.5,3.5,3.5,1,1,0.285,15.5,15.5,15.5,10.5,23,1,1,5,18,104,0,0,0,0,0,130,0,6,128,931
TestFilterFs.java,2,2,2,2,7,0,7,0,2,0,1,4,4,4,0,4,0,0,0,4,68,9,42,14,20,17,19,32,15,17,7,7,7,5,3,0.4,10,10,10,8,0,1,1,1,5,104,0,2,0,4,0,131,0,6,128,932
TestLocalFSFileContextCreateMkdir.java,1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,0,0,0,1,32,4,11,7,2,17,4,6,4,2,1,1,1,1,0,1.55,1,1,1,1,0,1,0,0,4,104,0,0,0,0,0,130,0,6,128,931
TestS3_LocalFileContextURI.java,1,1,1,1,9,2,7,0,1,0,0,1,1,1,0,1,0,0,0,1,38,6,15,10,5,17,9,11,8,3,1,1,1,1,0,1.13,1,1,1,1,0,1,1,0,5,104,0,0,0,0,0,131,0,6,128,932
TestSymlinkLocalFSFileSystem.java,1,1,1,1,5,0,4,0,1,1,0,7,7,6,0,7,0,0,0,7,96,12,64,42,19,20,26,36,23,13,3,3,4,1,1,0.31,9,9,10,7,0,2,1,1,2,104,0,2,0,2,1,131,1,6,128,933
TestTruncatedInputBug.java,4,4,4,3,36,4,24,8,1,0,1,2,2,2,0,2,0,1,0,1,109,14,59,20,38,37,36,46,19,27,6,6,6,5,3,0.63,8,8,8,6,0,1,0,0,6,105,0,1,0,0,1,132,0,6,129,933
FileContextMainOperationsBaseTest.java,2,2,2,1,14,1,12,0,3,1,9,77,78,77,2,78,0,6,6,66,1344,193,1048,387,715,107,527,701,254,447,6,6,6,3,3,0.1,156,156,158,79,0,1,9,4,32,116,0,31,2,14,14,132,0,6,130,990
TestDFVariations.java,1,1,1,1,12,0,11,0,2,0,2,9,9,9,0,9,0,0,1,8,169,18,132,56,79,19,70,87,45,42,4,4,4,1,2,0.14,17,17,17,9,0,1,5,0,12,116,0,4,0,7,1,132,0,6,130,990
TestDU.java,1,1,1,1,15,2,10,3,1,0,1,6,6,6,0,6,0,1,0,5,134,21,78,33,54,37,53,61,30,31,2,2,4,1,1,0.47,7,7,10,6,0,1,2,0,14,117,0,1,0,0,0,132,0,6,130,991
TestFsShell.java,3,3,3,1,15,1,14,0,1,0,0,1,1,1,0,1,0,0,0,1,42,5,20,8,10,17,9,13,7,6,3,3,3,1,1,0.85,3,3,3,1,0,1,0,2,1,117,0,1,0,1,0,132,0,6,130,991
TestStat.java,1,1,1,1,12,0,11,0,2,1,1,8,8,7,5,8,2,0,0,6,160,19,122,52,68,19,69,83,41,42,3,3,3,1,1,0.16,11,11,11,8,0,8,2,0,4,119,0,2,0,0,2,132,0,6,130,992
TestLocalFileSystem.java,1,1,1,1,19,1,15,2,2,0,1,24,24,24,4,24,0,3,0,21,560,60,409,159,300,91,279,324,136,188,4,4,6,1,2,0.22,38,38,45,24,0,1,7,5,27,121,0,4,2,5,3,132,0,6,130,993
FileSystemTestWrapper.java,1,1,1,1,6,0,6,0,1,0,0,42,42,42,1,42,0,0,0,42,377,49,295,160,120,33,110,164,85,79,6,6,6,3,2,0.11,60,60,60,44,28,6,1,0,6,122,0,3,0,3,0,132,0,6,130,1009
TestAfsCheckPath.java,1,1,1,1,4,0,3,1,2,0,2,22,22,22,0,22,0,0,0,22,177,28,116,76,26,41,37,61,45,16,1,1,1,1,0,0.35,22,22,22,22,0,4,2,1,3,122,0,0,0,0,0,132,0,6,130,1009
TestDelegationTokenRenewer.java,1,1,1,1,18,1.5,14.5,1,11.5,2,6.5,30,30,28,2.5,30,0.5,1.5,3.5,24.5,676.5,83.5,499.5,207,339.5,101,323,366.5,168,198.5,3.5,3.5,3.5,2.5,1.5,0.175,40,40,40.5,33.5,177,3,5,10,25,122,0,0,0,0,0,132,0,6,130,999
TestFileContextDeleteOnExit.java,1,1,1,1,10,1,8,1,1,0,2,4,4,4,2,4,0,1,0,3,90,14,52,25,28,24,37,44,23,21,3,3,3,1,1,0.46,6,6,6,4,0,1,0,0,11,122,0,0,0,0,0,132,0,6,130,1001
TestFsOptions.java,1,1,1,1,12,2,8,1,1,0,0,3,3,3,0,3,0,2,0,1,68,14,32,13,17,22,23,27,12,15,1,1,1,1,0,0.69,3,3,3,3,0,2,0,0,2,122,0,0,0,0,0,132,0,6,130,999
TestFsShellReturnCode.java,1,1,1,1,21,2,15,4,5,4,7,20,20,16,0,20,1,3,2,14,525,69,356,149,250,104,235,275,124,151,10,10,10,1,3,0.29,35,35,35,20,0,1,7,1,18,122,0,1,1,0,0,132,0,6,130,993
TestLocalFsFCStatistics.java,1,1,1,1,3,0,3,0,1,0,1,5,5,5,0,5,0,0,3,2,65,11,30,18,7,25,13,19,13,6,1,1,1,1,0,0.83,5,5,5,5,0,1,1,0,7,122,0,0,0,0,0,132,0,6,130,995
TestHarFileSystem.java,2,2,2,1,28,0,23,6,2,1,1,5,90,89,0,90,1,0,0,89,355,41,274,176,81,47,174,190,133,57,6,6,8,3,3,0.17,12,12,14,7,1,1,5,4,21,124,0,4,0,3,2,133,0,6,130,1010
TestHarFileSystemBasics.java,2,2,2,1,18,1,13,4,1,0,3,16,16,16,4,16,0,3,0,13,401,49,266,102,177,100,154,191,84,107,10,10,10,1,1,0.38,34,34,34,16,0,6,2,1,6,128,0,12,0,0,12,133,0,6,130,1012
TestListFiles.java,1,1,1,1,20,2,15,2,1,4,9,6,6,2,0,6,0,1,2,3,190,27,129,45,87,34,100,107,38,69,1,1,1,1,0,0.26,6,6,6,6,0,1,4,0,9,128,0,0,0,0,0,133,0,6,130,1014
FSMainOperationsBaseTest.java,2,2,2,1,14,1,12,1,3,0,8,64,65,65,1,65,0,4,6,55,1152,181,870,313,590,109,427,579,198,381,6,6,6,3,2,0.13,137,137,138,66,0,1,3,0,15,140,0,27,0,14,12,133,0,6,130,1021
TestFileSystemCanonicalization.java,1,1,1,1,7,0,6,0,2,1,3,35,35,34,1,35,5,0,2,28,373,54,295,117,166,54,170,213,79,134,4,4,4,1,2,0.18,40,40,40,35,0,4,1,0,4,140,0,1,1,1,0,133,0,6,130,1021
TestFileSystemTokens.java,1,1,1,1,17,1,14,1,2,1,1,13,13,12,0,13,0,1,0,12,279,43,214,108,158,32,161,177,93,84,2,2,2,1,1,0.15,15,15,15,13,0,1,0,0,1,140,0,0,0,0,0,133,0,6,130,1021
TestFsShellCopy.java,1,1,1,1,17,1,14,0,1,1,6,25,25,24,0,25,0,8,0,17,512,74,400,128,302,40,263,303,104,199,6,6,6,1,2,0.1,38,38,39,25,0,7,2,3,6,140,0,0,0,0,0,133,0,6,130,1028
TestGlobExpander.java,1,1,1,1,8,0,8,0,1,0,0,4,4,4,0,4,0,2,0,2,62,7,38,11,22,17,25,31,11,20,2,2,2,1,1,0.45,5,5,5,4,0,1,0,0,6,140,0,0,0,0,0,133,0,6,130,1028
FileContextPermissionBase.java,1,1,1,1,11,0,9,0,2,1,1,12,13,12,2,13,3,1,2,7,229,33,153,57,87,43,85,108,51,57,6,6,7,4,2,0.28,20,20,21,15,0,1,3,1,16,141,0,3,1,4,1,133,0,6,130,1035
FCStatisticsBaseTest.java,1,1,1,1,16,0,15,0,2,0,3,4,7,7,1,7,0,0,4,3,137,17,80,37,54,41,63,69,35,34,2,2,2,1,1,0.51,5,5,5,4,0,1,2,2,6,142,0,0,0,0,0,133,0,6,130,1037
TestHardLink.java,1,1,1,1,14,0,9,5,2,1,19,14,14,13,0,14,0,6,0,8,329,32,174,67,118,128,131,147,55,92,1,1,1,1,0,0.74,14,14,14,14,91,1,1,0,9,142,0,0,0,0,0,133,0,6,130,1036
TestPath.java,1,1,1,1,17,1,14,3,1,2,0,24,24,22,0,24,0,1,0,23,505,61,389,80,288,93,225,272,61,211,4,4,4,1,2,0.24,44,44,44,24,0,1,4,2,20,142,0,2,2,1,1,133,0,6,130,1036
FileContextCreateMkdirBaseTest.java,1,1,1,1,4,0,4,0,1,0,1,14,14,14,1,14,0,2,1,11,164,29,91,45,34,44,42,59,34,25,2,2,2,1,1,0.48,16,16,16,14,11,1,1,0,9,144,0,2,0,0,2,133,0,6,130,1043
AbstractBondedFSContract.java,1,1,1,1,7,0,5,1,1,0,2,7,7,7,3,7,0,0,2,5,115,15,58,28,23,42,29,39,23,16,4,4,4,1,2,0.72,10,10,10,7,0,1,0,0,1,145,0,2,1,2,0,133,0,6,132,1044
FSTestWrapper.java,1,1,1,1,4,0,4,0,2,1,2,8,25,26,5,27,0,0,0,27,141,33,75,47,23,33,42,53,38,15,3,3,3,1,2,0.44,12,12,13,8,0,2,1,0,2,145,0,0,0,0,0,133,0,6,131,1044
TestDelegateToFileSystem.java,1,1,1,1,4,0,4,0,1,0,3,3,3,3,0,3,0,1,0,2,52,7,28,20,10,20,15,19,15,4,1,1,1,1,0,0.71,3,3,3,3,52,1,0,0,1,145,0,0,0,0,0,133,0,6,131,1044
TestFileSystemInitialization.java,2,2,2,1,15,0,10,5,1,0,0,1,1,1,0,1,0,0,0,1,46,5,19,10,6,22,10,13,9,4,2,2,2,1,1,1.16,2,2,2,1,0,1,1,2,1,145,0,1,0,1,1,133,0,6,131,1044
TestLocalDirAllocator.java,1,1,1,1,17,0,13,2,1,5,16,17,17,12,2,17,0,5,0,12,420,40,294,109,201,88,174,216,91,125,5,5,5,1,3,0.3,32,32,33,17,0,1,0,3,13,145,0,4,2,4,2,133,0,6,131,1044
TestLocalFileSystemPermission.java,2,2,2,1,14,0,13,0,1,1,1,7,7,6,0,7,3,2,0,2,159,18,117,36,78,24,68,85,36,49,5,5,6,4,2,0.21,14,14,15,12,0,1,3,3,9,145,0,3,0,7,0,133,0,6,132,1044
AbstractContractCreateTest.java,3,3,3,1,22,0,19,2,1,0,0,6,6,6,0,6,0,0,0,6,187,13,139,45,95,35,74,90,38,52,7,7,8,1,3,0.25,19,19,20,6,0,1,0,0,1,146,0,9,1,10,5,133,0,6,132,1045
AbstractContractDeleteTest.java,1,1,1,1,9,0,9,0,1,0,0,8,8,8,0,8,0,0,0,8,124,14,88,35,55,22,46,56,26,30,2,2,2,1,1,0.25,9,9,9,8,27,2,0,1,2,146,0,1,0,1,1,133,0,6,132,1045
AbstractContractRenameTest.java,2,2,3,1,29,1,25,2,1,0,0,6,6,6,0,6,0,0,0,6,226,19,170,64,129,37,100,116,55,61,5,5,6,1,3,0.22,17,17,18,6,41,2,0,0,2,146,0,4,0,5,1,133,0,6,132,1045
AbstractContractSeekTest.java,2,2,2,1,20,0,16,3,1,0,2,13,13,13,4,13,0,0,1,12,348,27,253,86,175,68,171,199,73,126,7,7,7,1,2,0.27,29,29,29,13,0,1,0,0,1,146,0,10,1,11,12,133,0,6,132,1044
AbstractFSContract.java,1,1,1,1,8,0,4,4,1,0,1,13,16,16,1,16,0,0,4,12,201,25,74,36,26,102,36,53,34,19,2,2,2,1,1,1.38,16,16,16,13,0,1,0,0,1,146,0,1,0,1,0,133,0,6,132,1045
AbstractContractAppendTest.java,1,1,1,1,12,0,10,1,1,0,1,6,6,6,2,6,0,0,0,6,128,14,87,44,51,27,52,62,34,28,2,2,2,1,1,0.31,8,8,8,6,0,1,0,1,1,147,0,2,0,2,2,134,0,6,138,1048
AbstractContractConcatTest.java,1,1,1,1,11,0,10,0,1,0,1,5,5,5,4,5,0,0,0,5,112,15,73,30,38,24,40,49,24,25,2,2,2,1,1,0.33,8,8,8,5,0,1,0,0,1,147,0,3,0,3,3,134,0,6,136,1048
AbstractContractMkdirTest.java,2,2,2,1,17,0,15,1,1,0,0,5,5,5,0,5,0,0,0,5,134,14,93,38,65,27,61,68,31,37,4,4,4,1,1,0.29,11,11,11,5,19,2,0,1,2,147,0,6,0,7,4,134,0,6,133,1048
AbstractContractOpenTest.java,1,1,1,1,13,0,12,1,1,0,0,8,8,8,1,8,0,0,1,7,167,17,121,49,77,30,79,91,41,50,3,3,3,1,1,0.25,12,12,12,8,0,2,0,0,2,147,0,4,0,4,0,134,0,6,136,1048
AbstractContractRootDirectoryTest.java,1,1,1,1,11,0,10,0,1,0,1,6,6,6,0,6,0,0,0,6,123,12,84,37,51,27,53,62,30,32,2,2,2,1,1,0.32,9,9,9,6,0,1,0,0,1,147,0,2,0,2,2,134,0,6,133,1048
AbstractFSContractTestBase.java,1,1,1,1,9,0,4,5,1,1,3,26,27,26,4,27,1,0,20,6,363,41,141,65,53,181,65,96,55,41,2,2,2,1,1,1.28,30,30,30,26,0,1,0,0,1,147,0,0,0,0,0,134,0,6,136,1048
ContractOptions.java,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,177,27,28,27,23,122,24,25,25,0,0,0,0,0,0,4.36,0,0,0,0,7,2,0,1,2,147,0,0,0,0,0,134,0,6,136,1048
ContractTestUtils.java,2,2,2,1,18,0,10,7,1,43,6,43,43,0,0,43,0,0,0,43,898,70,485,193,275,343,213,308,141,167,7,7,7,5,4,0.71,86,86,88,54,139,2,0,0,2,147,0,4,0,3,1,134,0,6,133,1047
FTPContract.java,1,1,1,1,4,0,4,0,1,0,2,3,3,3,3,3,0,0,0,3,63,9,30,21,9,24,20,24,19,5,1,1,1,1,0,0.8,3,3,3,3,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
LocalFSContract.java,1,1,1,1,6,0,4,2,1,0,3,9,9,9,1,9,0,0,4,5,116,14,57,29,22,45,28,40,24,16,3,3,3,1,1,0.79,11,11,11,9,0,1,0,1,1,147,0,0,0,0,0,134,0,6,138,1048
RawlocalFSContract.java,1,1,1,1,3,0,3,0,1,0,1,4,4,4,0,4,0,0,2,2,52,8,23,14,5,21,11,16,12,4,1,1,1,1,0,0.91,4,4,4,4,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
StructureGenerator.java,2,2,2,1,12,0,9,2,3,1,5,16,16,15,11,16,0,12,2,2,308,28,195,60,126,86,105,151,63,88,16,16,16,15,4,0.44,45,45,45,30,0,1,0,0,7,147,0,1,1,3,0,134,0,6,138,1048
TestFTPContractCreate.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,5,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestFTPContractDelete.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,5,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestFTPContractMkdir.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,34,4,10,7,1,20,5,7,6,1,1,1,1,1,0,2,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestFTPContractOpen.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,5,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestFTPContractRename.java,1,1,1,1,7,0,6,1,1,0,0,4,4,4,0,4,0,1,1,2,66,8,35,14,13,23,14,22,11,11,2,2,2,1,1,0.66,7,7,7,4,0,1,0,0,1,147,0,2,0,2,0,134,0,6,138,1048
TestFTPFileSystem.java,1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,0,0,0,1,33,5,11,8,2,17,6,8,7,1,1,1,1,1,0,1.55,1,1,1,1,33,1,0,1,1,147,0,0,0,0,0,134,0,6,138,1048
TestLocalFSContractAppend.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,5,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestLocalFSContractCreate.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,5,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestLocalFSContractDelete.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,5,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestLocalFSContractLoaded.java,1,1,1,1,5,0,5,0,1,0,0,3,3,3,0,3,0,0,1,2,53,7,26,16,9,20,12,16,12,4,1,1,1,1,0,0.77,3,3,3,3,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestLocalFSContractMkdir.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,34,4,10,7,1,20,5,7,6,1,1,1,1,1,0,2,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestLocalFSContractOpen.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,31,4,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestLocalFSContractRename.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,5,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestLocalFSContractSeek.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,31,4,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestRawlocalContractAppend.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,5,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestRawlocalContractCreate.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,5,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestRawlocalContractDelete.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,5,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestRawlocalContractMkdir.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,34,4,10,7,1,20,5,7,6,1,1,1,1,1,0,2,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestRawlocalContractOpen.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,31,4,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestRawlocalContractRename.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,5,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
TestRawlocalContractSeek.java,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,31,4,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0,1,0,0,1,147,0,0,0,0,0,134,0,6,138,1048
